-0.319,-0.426,0.159,0,0,0,0,0,0
-0.479,-0.1065,0.53,0,0,0,0,0,0
-0.639,-0.852,0.106,0,0,0,0,0,0
-0.426,-0.479,0.106,0,0,0,0,0,0
-0.106,-0.372,0,0,0,0,0,0,0
-0.213,-0.585,-0.53,0,0,0,0,0,0
-0.213,-0.479,-0.53,0,0,0,0,0,0
-0.213,-0.213,0,0,0,0,0,0,0
0.53,-0.159,0.213,0,0,0,0,0,0
0.319,-0.53,0,0,0,0,0,0,0
0.53,-0.106,0.213,0,0,0,0,0,0
0.213,-0.372,0,0,0,0,0,0,0
-0.213,-0.372,-0.106,0,0,0,0,0,0
0,-0.213,-0.106,0,0,0,0,0,0
0,-0.159,0.106,0,0,0,0,0,0
0.426,-0.266,0,0,0,0,0,0,0
0.319,-0.266,-0.106,0,0,0,0,0,0
0.213,-0.426,-0.159,0,0,0,0,0,0
0.106,-0.319,0.213,0,0,0,0,0,0
0.159,0,0.213,0,0,0,0,0,0
-0.106,-0.745,-0.53,0,0,0,0,0,0
0.319,-0.213,0.159,0,0,0,0,0,0
0.106,-0.372,0,0,0,0,0,0,0
0.159,-0.479,0,0,0,0,0,0,0
0.159,-0.159,0.213,0,0,0,0,0,0
0.213,-0.266,-0.53,0,0,0,0,0,0
0.106,-0.319,0.53,0,0,0,0,0,0
0.159,-0.479,-0.106,0,0,0,0,0,0
0.159,-0.266,0,0,0,0,0,0,0
0.159,-0.692,0,0,0,0,0,0,0
0.266,-0.585,0.53,0,0,0,0,0,0
0.159,-0.266,-0.106,0,0,0,0,0,0
-0.106,-0.639,0.213,0,0,0,0,0,0
0.53,-0.266,0.53,0,0,0,0,0,0
0.372,-0.266,0,0,0,0,0,0,0
0.372,-0.266,0.53,0,0,0,0,0,0
0.266,0.53,0,0,0,0,0,0,0
0.319,-0.106,0.106,0,0,0,0,0,0
0.266,-0.639,0.106,0,0,0,0,0,0
0.372,0,0,0,0,0,0,0,0
0.266,-0.53,0.53,0,0,0,0,0,0
0.479,-0.213,0.213,0,0,0,0,0,0
0.266,-0.53,0.106,0,0,0,0,0,0
0.585,-0.266,-0.159,0,0,0,0,0,0
0.319,-0.159,0.53,0,0,0,0,0,0
0.106,-0.213,0.213,0,0,0,0,0,0
0.426,-0.372,0.106,0,0,0,0,0,0
0.426,-0.106,-0.106,0,0,0,0,0,0
0.426,-0.53,0.213,0,0,0,0,0,0
0.319,-0.266,0.106,0,0,0,0,0,0
-0.53,-0.479,0.106,0,0,0,0,0,0
0.106,-0.372,0.106,0,0,0,0,0,0
0,-0.639,0.106,0,0,0,0,0,0
-0.266,-0.585,0.106,0,0,0,0,0,0
0.213,-0.213,0.53,0,0,0,0,0,0
0.213,-0.692,-0.53,0,0,0,0,0,0
0.106,-0.479,0.213,0,0,0,0,0,0
0.159,-0.585,0.213,0,0,0,0,0,0
0.159,-0.426,0.106,0,0,0,0,0,0
0.106,-0.372,-0.159,0,0,0,0,0,0
-0.106,-0.692,0.106,0,0,0,0,0,0
0.53,-0.106,-0.106,0,0,0,0,0,0
0,-0.745,-0.106,0,0,0,0,0,0
-0.159,-0.798,-0.106,0,0,0,0,0,0
0.106,-0.532,0,0,0,0,0,0,0
0.319,-0.426,0.266,0,0,0,0,0,0
0.106,0.53,0.53,0,0,0,0,0,0
0.372,-0.53,-0.53,0,0,0,0,0,0
0.266,-0.479,0.53,0,0,0,0,0,0
0.426,0.53,0,0,0,0,0,0,0
0.159,-0.266,-0.53,0,0,0,0,0,0
0.372,-0.372,0.266,0,0,0,0,0,0
0.106,-0.213,0.53,0,0,0,0,0,0
0.266,-0.372,0,0,0,0,0,0,0
0.479,-0.53,0.106,0,0,0,0,0,0
-0.159,-0.532,0.53,0,0,0,0,0,0
0.106,-0.159,0.53,0,0,0,0,0,0
0.426,-0.159,0.53,0,0,0,0,0,0
-0.53,0.53,0.53,0,0,0,0,0,0
0.479,-0.426,0,0,0,0,0,0,0
0,-0.798,-0.53,0,0,0,0,0,0
0.319,-0.213,0.53,0,0,0,0,0,0
0.213,-0.479,-0.53,0,0,0,0,0,0
0,-0.479,0,0,0,0,0,0,0
0.319,-0.266,0,0,0,0,0,0,0
0.159,-0.479,0.213,0,0,0,0,0,0
0.372,-0.53,0.106,0,0,0,0,0,0
0.53,-0.479,0.106,0,0,0,0,0,0
0.372,-0.372,0.53,0,0,0,0,0,0
0.532,-0.319,-0.53,0,0,0,0,0,0
0.639,-0.372,0.106,0,0,0,0,0,0
0.159,-0.213,0.53,0,0,0,0,0,0
0.479,-0.53,-0.53,0,0,0,0,0,0
0.159,-0.479,-0.53,0,0,0,0,0,0
0,-0.213,0.53,0,0,0,0,0,0
0.159,-0.213,-0.53,0,0,0,0,0,0
-0.53,-0.479,-0.53,0,0,0,0,0,0
0.213,-0.426,-0.106,0,0,0,0,0,0
0.372,-0.426,0.53,0,0,0,0,0,0
0.372,-0.372,0.213,0,0,0,0,0,0
0.479,-0.479,0.53,0,0,0,0,0,0
0.106,-0.266,0,0,0,0,0,0,0
0.213,-0.372,0.53,0,0,0,0,0,0
0.266,-0.585,0.53,0,0,0,0,0,0
0.213,-0.53,0.213,0,0,0,0,0,0
0.106,0.159,0.106,0,0,0,0,0,0
0.106,-0.426,0.106,0,0,0,0,0,0
0.319,-0.213,0.53,0,0,0,0,0,0
0.53,-0.266,-0.53,0,0,0,0,0,0
0.159,-0.266,0.53,0,0,0,0,0,0
0.266,0,0,0,0,0,0,0,0
0.213,-0.319,-0.106,0,0,0,0,0,0
0.266,-0.213,-0.53,0,0,0,0,0,0
0.213,-0.319,0,0,0,0,0,0,0
0.319,-0.639,0.106,0,0,0,0,0,0
0.106,-0.159,0.106,0,0,0,0,0,0
0.213,-0.426,0.159,0,0,0,0,0,0
0.106,0,-0.106,0,0,0,0,0,0
0.213,-0.532,-0.53,0,0,0,0,0,0
0.639,-0.106,0.53,0,0,0,0,0,0
0.106,-0.639,0,0,0,0,0,0,0
0.106,0.53,0,0,0,0,0,0,0
0.53,-0.798,0.159,0,0,0,0,0,0
0.266,-0.159,-0.106,0,0,0,0,0,0
0.319,-0.266,0.266,0,0,0,0,0,0
0.319,-0.53,-0.53,0,0,0,0,0,0
0.266,-0.53,0.53,0,0,0,0,0,0
0.159,-0.319,0,0,0,0,0,0,0
0.53,-0.106,0,0,0,0,0,0,0
0.426,-0.159,-0.53,0,0,0,0,0,0
0,-0.852,0,0,0,0,0,0,0
0.53,-0.426,-0.53,0,0,0,0,0,0
0.319,-0.479,0.159,0,0,0,0,0,0
0.106,-0.266,0.53,0,0,0,0,0,0
0.106,-0.532,0.53,0,0,0,0,0,0
0.319,-0.692,-0.53,0,0,0,0,0,0
0.266,-0.479,0,0,0,0,0,0,0
0.106,-0.319,0.159,0,0,0,0,0,0
0.426,-0.479,0.53,0,0,0,0,0,0
0.266,-0.479,0.159,0,0,0,0,0,0
0.106,-0.159,0.53,0,0,0,0,0,0
0.159,-0.106,0,0,0,0,0,0,0
0.53,-0.266,0.53,0,0,0,0,0,0
0.319,-0.213,0.106,0,0,0,0,0,0
0.532,-0.319,-0.53,0,0,0,0,0,0
0.319,-0.639,-0.159,0,0,0,0,0,0
0.372,-0.266,0.106,0,0,0,0,0,0
0.319,-0.426,0,0,0,0,0,0,0
0.213,-0.426,0.159,0,0,0,0,0,0
0.213,0.106,0.53,0,0,0,0,0,0
0.426,-0.266,0.213,0,0,0,0,0,0
0.426,-0.585,0.213,0,0,0,0,0,0
0.213,-0.372,-0.53,0,0,0,0,0,0
0.106,-0.479,0.53,0,0,0,0,0,0
0.372,-0.319,0.53,0,0,0,0,0,0
0.319,-0.159,0.159,0,0,0,0,0,0
0.159,-0.319,0.106,0,0,0,0,0,0
0.159,-0.426,0,0,0,0,0,0,0
0.213,-0.319,-0.106,0,0,0,0,0,0
0.426,-0.426,0.159,0,0,0,0,0,0
0.266,-0.479,-0.106,0,0,0,0,0,0
0.213,0.53,-0.53,0,0,0,0,0,0
0.159,0.479,0.213,0,0,0,0,0,0
0.159,-0.479,0.53,0,0,0,0,0,0
0.266,-0.319,0,0,0,0,0,0,0
0.213,-0.692,-0.53,0,0,0,0,0,0
0.53,-0.479,0.53,0,0,0,0,0,0
0.213,-0.159,0.106,0,0,0,0,0,0
0.106,-0.745,0,0,0,0,0,0,0
0.213,-0.372,-0.53,0,0,0,0,0,0
0.106,-0.319,0,0,0,0,0,0,0
-0.159,-0.639,0,0,0,0,0,0,0
0.106,-0.319,0.159,0,0,0,0,0,0
0.266,-0.372,0.106,0,0,0,0,0,0
0.319,-0.319,-0.53,0,0,0,0,0,0
0.266,-0.479,-0.106,0,0,0,0,0,0
0.106,-0.319,0.159,0,0,0,0,0,0
0,-0.585,-0.53,0,0,0,0,0,0
0.53,-0.479,-0.106,0,0,0,0,0,0
0.213,-0.106,0,0,0,0,0,0,0
0.266,-0.426,0.159,0,0,0,0,0,0
0.213,-0.319,-0.53,0,0,0,0,0,0
0.213,-0.372,-0.53,0,0,0,0,0,0
0.266,-0.106,0,0,0,0,0,0,0
0.319,-0.426,0.106,0,0,0,0,0,0
-0.213,-0.745,0.213,0,0,0,0,0,0
0.266,-0.159,0.106,0,0,0,0,0,0
0.106,0.53,0.213,0,0,0,0,0,0
0.266,0.106,0,0,0,0,0,0,0
0.319,-0.266,0.106,0,0,0,0,0,0
0.106,-0.426,0.106,0,0,0,0,0,0
0,-0.692,-0.53,0,0,0,0,0,0
0.266,-0.53,-0.53,0,0,0,0,0,0
0.159,-0.798,0,0,0,0,0,0,0
0,-0.213,0.53,0,0,0,0,0,0
0.53,0.266,0.159,0,0,0,0,0,0
0.213,-0.319,0.106,0,0,0,0,0,0
0.426,-0.106,-0.213,0,0,0,0,0,0
0.213,-0.266,0,0,0,0,0,0,0
-0.106,-0.479,0.106,0,0,0,0,0,0
0.266,-0.53,-0.106,0,0,0,0,0,0
0.213,-0.585,0.53,0,0,0,0,0,0
0,-0.479,-0.213,0,0,0,0,0,0
0.372,-0.585,-0.53,0,0,0,0,0,0
-0.53,-0.372,0.106,0,0,0,0,0,0
0.159,-0.479,-0.106,0,0,0,0,0,0
0.106,-0.266,0.53,0,0,0,0,0,0
0.213,-0.639,-0.53,0,0,0,0,0,0
0.266,-0.585,0,0,0,0,0,0,0
0,-0.585,0.53,0,0,0,0,0,0
0.372,-0.585,-0.159,0,0,0,0,0,0
-0.266,-0.426,-0.53,0,0,0,0,0,0
0.159,-0.319,0.106,0,0,0,0,0,0
-0.53,-0.106,0,0,0,0,0,0,0
0.159,-0.266,0.159,0,0,0,0,0,0
0.319,-0.692,-0.53,0,0,0,0,0,0
0.266,-0.319,0.53,0,0,0,0,0,0
0.266,-0.53,0.213,0,0,0,0,0,0
0.53,-0.585,0,0,0,0,0,0,0
0.372,-0.213,0.53,0,0,0,0,0,0
0.53,-0.372,0.213,0,0,0,0,0,0
0.53,-0.53,-0.53,0,0,0,0,0,0
0.372,0.106,-0.106,0,0,0,0,0,0
0.372,0.106,0.213,0,0,0,0,0,0
0.213,-0.426,0.106,0,0,0,0,0,0
0.53,-0.639,-0.159,0,0,0,0,0,0
0.426,-0.266,0,0,0,0,0,0,0
0.319,-0.106,0.159,0,0,0,0,0,0
0.106,-0.213,0.106,0,0,0,0,0,0
0.372,-0.213,-0.106,0,0,0,0,0,0
0.53,0,0.53,0,0,0,0,0,0
0.213,-0.106,0,0,0,0,0,0,0
0.319,-0.213,-0.159,0,0,0,0,0,0
0.159,-0.213,0.53,0,0,0,0,0,0
-0.106,-0.426,-0.53,0,0,0,0,0,0
0.213,-0.266,-0.266,0,0,0,0,0,0
0.532,-0.479,0.53,0,0,0,0,0,0
0.213,-0.426,0,0,0,0,0,0,0
0.319,-0.372,0,0,0,0,0,0,0
0.213,-0.266,0.159,0,0,0,0,0,0
-0.266,-0.532,0.159,0,0,0,0,0,0
0.319,-0.213,-0.53,0,0,0,0,0,0
0.372,-0.266,-0.106,0,0,0,0,0,0
0.106,-0.319,-0.159,0,0,0,0,0,0
0.106,-0.159,0.53,0,0,0,0,0,0
0.106,-0.319,0.159,0,0,0,0,0,0
0.479,-0.53,0.53,0,0,0,0,0,0
0.372,-0.159,0.106,0,0,0,0,0,0
0.159,-0.372,0.53,0,0,0,0,0,0
0,-0.106,0.53,0,0,0,0,0,0
0.106,-0.53,0.266,0,0,0,0,0,0
0.53,-0.159,-0.106,0,0,0,0,0,0
0.479,-0.159,-0.53,0,0,0,0,0,0
-0.53,-0.319,0.159,0,0,0,0,0,0
0.213,0.106,0.159,0,0,0,0,0,0
0.532,0,0.53,0,0,0,0,0,0
0.106,-0.319,0.319,0,0,0,0,0,0
0.106,0,-0.106,0,0,0,0,0,0
0,-0.692,-0.159,0,0,0,0,0,0
0.213,-0.266,0,0,0,0,0,0,0
0.159,-0.745,-0.53,0,0,0,0,0,0
-0.53,-0.319,-0.53,0,0,0,0,0,0
0.213,0.106,0,0,0,0,0,0,0
0.479,-0.159,0.159,0,0,0,0,0,0
-0.106,-0.266,0.159,0,0,0,0,0,0
0.266,-0.106,0.266,0,0,0,0,0,0
0.266,-0.426,-0.53,0,0,0,0,0,0
0.106,-0.106,0,0,0,0,0,0,0
0.213,-0.426,0,0,0,0,0,0,0
0.319,-0.213,0,0,0,0,0,0,0
0.106,-0.159,-0.159,0,0,0,0,0,0
0.266,-0.426,0.213,0,0,0,0,0,0
0.266,-0.426,-0.106,0,0,0,0,0,0
0.106,-0.159,0.53,0,0,0,0,0,0
0.372,-0.426,0,0,0,0,0,0,0
0.213,-0.266,-0.53,0,0,0,0,0,0
0.266,0.53,-0.53,0,0,0,0,0,0
0.53,0,0.106,0,0,0,0,0,0
-0.106,-0.479,0.53,0,0,0,0,0,0
0.213,-0.585,0,0,0,0,0,0,0
0.319,-0.479,0.53,0,0,0,0,0,0
0.266,-0.372,0,0,0,0,0,0,0
0.159,-0.213,-0.53,0,0,0,0,0,0
0.53,0,0.106,0,0,0,0,0,0
0.319,-0.479,-0.159,0,0,0,0,0,0
0.159,-0.426,-0.53,0,0,0,0,0,0
0.213,-0.266,0.106,0,0,0,0,0,0
0.159,-0.213,-0.106,0,0,0,0,0,0
0.213,-0.532,0,0,0,0,0,0,0
-0.53,-0.479,0.53,0,0,0,0,0,0
0.319,0,0.106,0,0,0,0,0,0
0.319,-0.319,0.159,0,0,0,0,0,0
0.319,-0.106,-0.106,0,0,0,0,0,0
0.53,-0.852,0,0,0,0,0,0,0
0.266,-0.479,0,0,0,0,0,0,0
0.53,-0.106,0.266,0,0,0,0,0,0
0.266,-0.479,-0.106,0,0,0,0,0,0
0,-0.426,-0.53,0,0,0,0,0,0
-0.53,-0.372,0.266,0,0,0,0,0,0
0.159,-0.958,-0.213,0,0,0,0,0,0
0.53,-0.319,-0.53,0,0,0,0,0,0
-0.106,-0.372,-0.53,0,0,0,0,0,0
0.213,-0.585,0.213,0,0,0,0,0,0
0.53,-0.319,-0.53,0,0,0,0,0,0
-0.159,-0.106,-0.53,0,0,0,0,0,0
-0.53,-0.426,-0.266,0,0,0,0,0,0
0.159,-0.213,0.106,0,0,0,0,0,0
0,-0.372,0.53,0,0,0,0,0,0
0.106,-0.532,0.53,0,0,0,0,0,0
0.106,-0.319,-0.53,0,0,0,0,0,0
0.213,-0.479,0.213,0,0,0,0,0,0
0.319,-0.426,-0.53,0,0,0,0,0,0
-0.106,-0.852,0.53,0,0,0,0,0,0
-0.53,-0.639,0.53,0,0,0,0,0,0
-0.53,-0.319,-0.106,0,0,0,0,0,0
0.159,-0.53,0,0,0,0,0,0,0
0.53,-0.53,0,0,0,0,0,0,0
0.213,-0.266,0,0,0,0,0,0,0
-0.266,-0.585,0.213,0,0,0,0,0,0
0.53,-0.692,-0.266,0,0,0,0,0,0
0.159,-0.585,-0.106,0,0,0,0,0,0
0.106,-0.372,-0.106,0,0,0,0,0,0
0.266,-0.692,0.159,0,0,0,0,0,0
0.159,-0.426,0.53,0,0,0,0,0,0
0.479,0.159,0.53,0,0,0,0,0,0
0.106,0.106,0,0,0,0,0,0,0
0.213,-0.745,-0.159,0,0,0,0,0,0
0.639,-0.479,-0.106,0,0,0,0,0,0
0.53,-0.532,0,0,0,0,0,0,0
0.266,-0.266,-0.213,0,0,0,0,0,0
0.106,-0.319,-0.53,0,0,0,0,0,0
0,-0.532,0.159,0,0,0,0,0,0
0.213,-0.426,-0.106,0,0,0,0,0,0
0.106,-0.372,0.53,0,0,0,0,0,0
0.319,-0.372,0.106,0,0,0,0,0,0
0.53,-0.426,-0.106,0,0,0,0,0,0
0,-0.426,0.213,0,0,0,0,0,0
0.106,0,0.106,0,0,0,0,0,0
0.213,-0.532,0.53,0,0,0,0,0,0
0.426,-0.106,-0.53,0,0,0,0,0,0
0.159,-0.159,0,0,0,0,0,0,0
0.213,-0.372,0.106,0,0,0,0,0,0
0.319,-0.159,-0.213,0,0,0,0,0,0
0.106,-0.532,0.213,0,0,0,0,0,0
0.479,-0.266,0,0,0,0,0,0,0
-0.53,-0.745,0.159,0,0,0,0,0,0
0.53,-0.479,0.53,0,0,0,0,0,0
0.319,-0.159,0.53,0,0,0,0,0,0
0.266,-0.159,0.213,0,0,0,0,0,0
0.319,-0.639,0.53,0,0,0,0,0,0
-0.53,-0.798,-0.53,0,0,0,0,0,0
0.159,-0.372,0.53,0,0,0,0,0,0
0.106,-0.426,0.106,0,0,0,0,0,0
0.159,-0.479,0.53,0,0,0,0,0,0
0.106,-0.372,-0.53,0,0,0,0,0,0
0.213,-0.745,-0.159,0,0,0,0,0,0
0.53,-0.639,0.159,0,0,0,0,0,0
0.479,0,0,0,0,0,0,0,0
0.266,0,0.159,0,0,0,0,0,0
0.106,-0.213,-0.106,0,0,0,0,0,0
0.479,-0.319,0,0,0,0,0,0,0
0.53,-0.372,0.106,0,0,0,0,0,0
0.266,-0.426,-0.159,0,0,0,0,0,0
0.213,-0.479,-0.106,0,0,0,0,0,0
0.213,-0.532,0.213,0,0,0,0,0,0
0.106,-0.266,-0.213,0,0,0,0,0,0
0.213,-0.319,-0.53,0,0,0,0,0,0
0.426,-0.213,0.213,0,0,0,0,0,0
0.213,-0.426,-0.106,0,0,0,0,0,0
0.159,-0.266,0.106,0,0,0,0,0,0
0.106,-0.372,0.53,0,0,0,0,0,0
0.1118,-0.245,0.106,0,0,0,0,0,0
-0.1225,0.2396,0.319,0,0,0,0,0,0
-0.319,0.426,-0.106,0,0,0,0,0,0
0.53,-0.426,0,0,0,0,0,0,0
0.159,-0.692,0.53,0,0,0,0,0,0
0.213,-0.692,-0.159,0,0,0,0,0,0
0,-0.426,0,0,0,0,0,0,0
-0.106,-0.372,0.53,0,0,0,0,0,0
0,-0.266,-0.53,0,0,0,0,0,0
-0.53,-0.106,0.53,0,0,0,0,0,0
0.106,-0.159,0.106,0,0,0,0,0,0
0.372,-0.532,0.53,0,0,0,0,0,0
-0.319,-0.745,-0.53,0,0,0,0,0,0
0.532,0,0.159,0,0,0,0,0,0
0.106,-0.159,0.53,0,0,0,0,0,0
0.266,-0.426,0.53,0,0,0,0,0,0
0.106,-0.106,0,0,0,0,0,0,0
0.1012,-0.798,-0.3675,0,0,0,0,0,0
0.53,0.1278,-0.26418,0,0,0,0,0,0
-0.479,0.479,0.2982,0,0,0,0,0,0
-0.1278,0.2716,0.3249,0,0,0,0,0,0
-0.2929,0.6711,0.3355,0,0,0,0,0,0
-0.5113,0.9747,0.7243,0,0,0,0,0,0
0.8735,0.12357,-0.106,0,0,0,0,0,0
0.6178,0.11504,-0.7989,0,0,0,0,0,0
0.1012,0.26844,-0.16564,0,0,0,0,0,0
0.37177,0.49321,-0.798,0,0,0,0,0,0
0.46978,0.44315,0.34408,0,0,0,0,0,0
0.29081,0.36751,0.34834,0,0,0,0,0,0
0.12783,0.33822,0.23915,0,0,0,0,0,0
0.34408,0.37284,0.20559,0,0,0,0,0,0
0.59335,0.51185,0.13635,0,0,0,0,0,0
0.302,0.60613,0.21837,0,0,0,0,0,0
0.17789,0.75101,0.39627,0,0,0,0,0,0
0.61465,0.83783,0.36218,0,0,0,0,0,0
0.53209,0.88257,0.31531,0,0,0,0,0,0
0.48469,0.91985,0.25619,0,0,0,0,0,0
0.5534,0.97951,0.19494,0,0,0,0,0,0
0.46978,1.9775,0.22743,0,0,0,0,0,0
0.56885,1.26127,0.29774,0,0,0,0,0,0
0.58483,1.36993,0.24873,0,0,0,0,0,0
0.54115,1.42638,0.18216,0,0,0,0,0,0
0.50014,1.48977,0.19174,0,0,0,0,0,0
0.70254,1.65009,0.1747,0,0,0,0,0,0
0.84155,1.7417,0.13741,0,0,0,0,0,0
0.59015,1.68258,0.1193,0,0,0,0,0,0
0.18109,1.2112,-0.3355,0,0,0,0,0,0
0.30573,1.9083,-0.1491,0,0,0,0,0,0
0.33555,1.1466,0.8202,0,0,0,0,0,0
0.34727,0.98963,0.14274,0,0,0,0,0,0
0.2711,0.9076,0.16085,0,0,0,0,0,0
0.31105,1.1732,0.11132,0,0,0,0,0,0
0.29241,1.401,0.4687,0,0,0,0,0,0
0.31105,0.81705,-0.159,0,0,0,0,0,0
0.31478,0.74461,0.10865,0,0,0,0,0,0
0.50493,1.1466,0.1992,0,0,0,0,0,0
0.90494,1.37259,0.6604,0,0,0,0,0,0
0.81705,1.5425,0.13102,0,0,0,0,0,0
0.74568,1.38484,0.751,0,0,0,0,0,0
0.77551,0.99176,0.1225,0,0,0,0,0,0
0.57044,0.92518,0.23702,0,0,0,0,0,0
0.61838,0.82025,0.28549,0,0,0,0,0,0
0.60933,0.76752,0.27537,0,0,0,0,0,0
0.91666,1.16593,0.10759,0,0,0,0,0,0
0.91879,1.30761,0.9001,0,0,0,0,0,0
0.62051,0.94329,0.23648,0,0,0,0,0,0
0.57737,0.71212,0.35899,0,0,0,0,0,0
0.6578,0.68869,0.43356,0,0,0,0,0,0
0.83303,0.90547,0.31372,0,0,0,0,0,0
0.89002,1.25914,0.14114,0,0,0,0,0,0
0.87085,1.17658,0.18322,0,0,0,0,0,0
0.8863,0.80374,0.26205,0,0,0,0,0,0
0.67164,0.81972,0.36858,0,0,0,0,0,0
0.62797,0.74568,0.33502,0,0,0,0,0,0
0.71745,0.81332,0.18216,0,0,0,0,0,0
0.84954,0.92944,0.147,0,0,0,0,0,0
0.83889,0.79042,0.22849,0,0,0,0,0,0
0.74834,0.80427,0.43942,0,0,0,0,0,0
0.91026,0.87831,0.4506,0,0,0,0,0,0
0.80693,0.61146,0.30732,0,0,0,0,0,0
0.52943,0.60293,0.14647,0,0,0,0,0,0
0.54807,0.5566,0.24394,0,0,0,0,0,0
0.46498,0.46924,0.31531,0,0,0,0,0,0
0.52144,0.70307,0.2482,0,0,0,0,0,0
0.69401,0.54062,0.22104,0,0,0,0,0,0
0.54541,0.49801,0.18961,0,0,0,0,0,0
0.44474,0.38509,0.10279,0,0,0,0,0,0
0.37124,0.32117,0.5592,0,0,0,0,0,0
-0.5486,-0.1438,-0.10386,0,0,0,0,0,0
-0.28176,-0.16884,-0.20026,0,0,0,0,0,0
-0.60453,-0.44315,-0.26738,0,0,0,0,0,0
-0.96299,-0.70786,-0.23222,0,0,0,0,0,0
-1.32678,-0.9827,-0.24234,0,0,0,0,0,0
-1.63518,-1.28737,-0.351,0,0,0,0,0,0
-1.66394,-1.28311,-0.53476,0,0,0,0,0,0
-1.84344,-1.35022,-0.58269,0,0,0,0,0,0
-1.78591,-1.35821,-0.35047,0,0,0,0,0,0
-1.55635,-1.14143,-0.17417,0,0,0,0,0,0
-1.30335,-0.93903,-0.21678,0,0,0,0,0,0
-1.19362,-0.94808,-0.33023,0,0,0,0,0,0
-1.17232,-1.8923,-0.37071,0,0,0,0,0,0
-1.14569,-0.98057,-0.31585,0,0,0,0,0,0
-1.21227,-0.9044,-0.21624,0,0,0,0,0,0
-1.8976,-0.87511,-0.1699,0,0,0,0,0,0
-0.92784,-0.75047,-0.24021,0,0,0,0,0,0
-0.9875,-0.91026,-0.30839,0,0,0,0,0,0
-0.94755,-0.74089,-0.29454,0,0,0,0,0,0
-0.78882,-0.71692,-0.26365,0,0,0,0,0,0
-0.77018,-0.98004,-0.1992,0,0,0,0,0,0
-0.86925,-0.91932,-0.25406,0,0,0,0,0,0
-0.9582,-0.98856,-0.47084,0,0,0,0,0,0
-1.24369,-1.42159,-0.42344,0,0,0,0,0,0
-1.49509,-1.71401,-0.19441,0,0,0,0,0,0
-1.73212,-1.83332,-0.21518,0,0,0,0,0,0
-2.5755,-1.71347,-0.33342,0,0,0,0,0,0
